dataset,softmax_scaling_factor,v_scaling_factor,softmax_variance_fresh,v_variance_fresh,loss_mean,loss_std,loss_variance,loss_min,loss_max,m1_mean,m1_std,m1_variance,m1_min,m1_max,m2_mean,m2_std,m2_variance,m2_min,m2_max,time_ms_mean,time_ms_variance
mrpc,24,42,4.88311e-06,7.105861e-17,0.3393031265300054,0.006598967523479513,4.3546372375937336e-05,0.33257656974288136,0.35140351435312855,0.8730392156862745,0.00421682611129539,1.7781622452902604e-05,0.8651960784313726,0.8774509803921569,0.870364434346356,0.00428054554264594,1.8323070142666022e-05,0.8624343368955015,0.8751077734056736,120.96953575427715,0.15216215141254236
mrpc,24,44,4.88311e-06,4.441163e-18,0.34042447547499954,0.005207552071341759,2.7118598575735846e-05,0.33319811866833615,0.34633593490490544,0.8764705882352942,0.0019607843137254832,3.844675124951915e-06,0.875,0.8799019607843137,0.873696315813695,0.0020638707321583363,4.259562399059787e-06,0.8720894396786147,0.8774415001432649,121.22766971588135,15.526249851720348
mrpc,24,46,4.88311e-06,2.775727e-19,0.3341340136356078,0.008273072663805435,6.844373130060477e-05,0.3219335503303088,0.34463986553824866,0.8740196078431373,0.006685383184796964,4.4694348327566e-05,0.8700980392156863,0.8872549019607843,0.8717617954984593,0.007010345399048626,4.914494261396224e-05,0.8674367246447561,0.8856918120264794,120.84428897270789,0.164552742691642
mrpc,24,48,4.88311e-06,1.734829e-20,0.3446995097857256,0.007103659203827241,5.046197408411947e-05,0.3343818075954914,0.3565865669112939,0.8754901960784313,0.0056744298543089135,3.219915417147228e-05,0.8676470588235294,0.8823529411764706,0.8728912096737007,0.005990269253243085,3.5883325726349466e-05,0.8647518382352942,0.8804175573703057,121.54867832477275,6.354419437365694
mrpc,26,10,3.051944e-07,1310.8,0.7863139597269205,0.026186332165267487,0.0006857239922697225,0.7389538173492138,0.8147925505271325,0.49754901960784315,0.04101274639872917,0.0016820453671664726,0.4632352941176471,0.5759803921568627,0.5145734294937434,0.03981619630981157,0.0015853294885814523,0.4820074915982845,0.5908242409201,121.30599388709433,7.3297372746350735
mrpc,26,12,3.051944e-07,81.925,0.8015982737907995,0.020116583125850632,0.0004046769166592584,0.769352199939581,0.8223726061674265,0.5019607843137255,0.020992757946435146,0.00044069588619761595,0.46568627450980393,0.5294117647058824,0.5176083547910114,0.020807035624111108,0.00043293273146302873,0.48231342854679726,0.5458821186544915,120.75487650357759,10.865245372950287
mrpc,26,14,3.051944e-07,5.120312,1.1632167664858009,0.034412245821854766,0.0011842026625037607,1.111726531615624,1.2046034840437083,0.382843137254902,0.02188932702133933,0.00047914263744713615,0.35049019607843135,0.41421568627450983,0.33689768611566717,0.024805859277080056,0.0006153306544742986,0.29685302534195623,0.3718686647529152,121.04284763336182,0.8715165094570176
mrpc,26,16,3.051944e-07,0.3200195,0.4007087549337974,0.008956608918854157,8.022084332529783e-05,0.3840355993463443,0.4093932326023395,0.8171568627450979,0.009505254622384962,9.03498654363707e-05,0.803921568627451,0.8333333333333334,0.817742723401366,0.009622764306624088,9.259759290083855e-05,0.803921568627451,0.8336745987825125,120.81297177534839,6.719691445526289
mrpc,26,18,3.051944e-07,0.02000122,0.34108164012432096,0.008450419883834548,7.140959621310629e-05,0.32661589779532874,0.3529680824050537,0.871078431372549,0.007369262930574929,5.430603613994579e-05,0.8602941176470589,0.8823529411764706,0.8689653713725521,0.007819291276781782,6.114131607115567e-05,0.857431949146247,0.8810166501857445,121.43038236177885,8.975862497585887
mrpc,26,20,3.051944e-07,0.001250076,0.3400115314297951,0.005345612039040537,2.8575568071935127e-05,0.3343756850808859,0.34840927401987404,0.8700980392156863,0.009555680730204873,9.131103421760872e-05,0.8529411764705882,0.8823529411764706,0.8673952350133176,0.010160707363048091,0.00010323997411749971,0.8493065046087639,0.8807218908102393,120.90832453507642,0.6718347278968136
mrpc,26,22,3.051944e-07,7.812977e-05,0.3441488870061361,0.006846396176157418,4.687314060090292e-05,0.33826496050908017,0.3573474901226851,0.8740196078431373,0.006315734669963274,3.988850442137611e-05,0.8676470588235294,0.8848039215686274,0.8715586541156745,0.006685299206348363,4.4693225478402056e-05,0.8651163952781273,0.8830590379759609,121.45173182854285,10.862659169409062
mrpc,26,24,3.051944e-07,4.88311e-06,0.33985375612974167,0.020653194012811564,0.0004265544229308355,0.3096348250714632,0.3732463511136862,0.871078431372549,0.011454236711321491,0.00013119953863898498,0.8504901960784313,0.8848039215686274,0.8688123346874956,0.011254689838090571,0.00012666804335161917,0.8486062042556789,0.8824438878925193,121.59718550168552,6.266080245545477
mrpc,26,26,3.051944e-07,3.051944e-07,0.3427000557573942,0.008608599095344949,7.410797838437388e-05,0.32721563371328205,0.35121173984729326,0.8745098039215687,0.010895152338672972,0.00011870434448289114,0.8602941176470589,0.8921568627450981,0.8717320993087334,0.011338076236634081,0.00012855197274772647,0.8570411384643339,0.8900948405969926,121.11619619222787,7.574698012384841
mrpc,26,28,3.051944e-07,1.907465e-08,0.3441522822357141,0.006033023771486181,3.639737582731734e-05,0.33725554410081643,0.35210397323736775,0.8764705882352942,0.0050468775200916485,2.5470972702806432e-05,0.8700980392156863,0.8823529411764706,0.8739003378199559,0.005096588161885855,2.597521089187504e-05,0.8681304045260836,0.8801034624694466,120.93175924741305,1.13861980372946
mrpc,26,30,3.051944e-07,1.192166e-09,0.33895091529075916,0.011164404932450555,0.00012464393749572628,0.3223677955281276,0.35753820177454215,0.8740196078431373,0.005923061751762024,3.5082660515186214e-05,0.8676470588235294,0.8848039215686274,0.8714240129302808,0.006272911243444253,3.9349415468129334e-05,0.8643758541478875,0.8827562891228496,120.72515304271992,11.195326465368996
mrpc,26,32,3.051944e-07,7.451035e-11,0.34167812205851084,0.007916072932196518,6.266421066785437e-05,0.3291908365029555,0.3506460188386532,0.8764705882352942,0.00799485609328433,6.391772395232558e-05,0.8651960784313726,0.8872549019607843,0.8741654865779243,0.008043911295415896,6.470450892851944e-05,0.8634973972797105,0.8856918120264794,121.16705087515024,2.4843354450757156
mrpc,26,34,3.051944e-07,4.656897e-12,0.3407982460581339,0.0030971735735187784,9.59248414450308e-06,0.3347523882985115,0.34335363054504764,0.8700980392156863,0.0015501361079256705,2.4029219530949463e-06,0.8676470588235294,0.8725490196078431,0.8670666482263967,0.001824860828033494,3.3301170416910895e-06,0.8643758541478875,0.8701120843419005,120.87366580963135,4.395743088095448
mrpc,26,36,3.051944e-07,2.910561e-13,0.3452093663410499,0.005416494288151739,2.9338410373580413e-05,0.33829033446426576,0.3544816139798898,0.8676470588235293,0.002684914497574334,7.208765859284839e-06,0.8627450980392157,0.8700980392156863,0.8646707758615081,0.00295553805081064,8.735205169789558e-06,0.8593527376348462,0.8674367246447561,121.67722628666804,8.803196927889585
mrpc,26,38,3.051944e-07,1.8191e-14,0.3405329317427599,0.005927072538411005,3.513018887558588e-05,0.33045106338193786,0.346869675299296,0.8730392156862745,0.0036021907982105436,1.2975778546712712e-05,0.8700980392156863,0.8799019607843137,0.8704932008996554,0.003982995035310381,1.586424945130714e-05,0.8670733392738544,0.8780828268260019,121.54664993286133,12.560872867238107
mrpc,26,40,3.051944e-07,1.136938e-15,0.3376579482394916,0.004870716905776754,2.3723883176219477e-05,0.3316629296885087,0.34579006783091104,0.8705882352941178,0.005458592512578434,2.9796232218377334e-05,0.8627450980392157,0.875,0.8678771629113768,0.005854253779024393,3.427228730922139e-05,0.858950734004882,0.8731066156760428,120.94059540675237,0.48879914870479413
mrpc,26,42,3.051944e-07,7.105861e-17,0.3475682633714034,0.009362832915456025,8.766264020274676e-05,0.33206166097751033,0.3562201029406144,0.8671568627450981,0.005458592512578472,2.979623221837775e-05,0.8578431372549019,0.875,0.8641349785445464,0.005274039135437933,2.7815488802130903e-05,0.8555045484891193,0.8720894396786147,121.47495013016919,6.282052989037284
mrpc,26,44,3.051944e-07,4.441163e-18,0.3473923075084503,0.012590473569973849,0.00015852002471621006,0.3351372235382979,0.3670638220814558,0.8691176470588236,0.007369262930574969,5.430603613994639e-05,0.8553921568627451,0.875,0.8659667615818964,0.007918566767871237,6.270369965723474e-05,0.8511778923309903,0.8724391123940105,120.98574271568884,6.217608282338527
mrpc,26,46,3.051944e-07,2.775727e-19,0.34303580347735146,0.007991433328773317,6.386300664822897e-05,0.33715971602270234,0.35888604590525996,0.8715686274509803,0.00612254705725331,3.7485582468281165e-05,0.8651960784313726,0.8799019607843137,0.8691135882261513,0.006055914134115497,3.667409599977986e-05,0.8627999128033347,0.8771055400833748,119.4924336213332,3.989728674168981
mrpc,26,48,3.051944e-07,1.734829e-20,0.33916486478768865,0.00597360433848013,3.568394879270863e-05,0.332375947242746,0.34950093667094523,0.8720588235294118,0.006277572781796888,3.9407920030757115e-05,0.8627450980392157,0.8799019607843137,0.8693613726645889,0.006460876386206789,4.174292367784449e-05,0.8601207062143542,0.8774415001432649,120.8902359008789,6.4546422221524455
mrpc,28,10,1.907465e-08,1310.8,0.7885445691072024,0.017584730209583045,0.0003092227365438226,0.7698439520138961,0.8210416252796466,0.4965686274509804,0.02453919806036043,0.0006021722414455971,0.4681372549019608,0.5416666666666666,0.5138335904790589,0.0238075912564327,0.0005668014014333708,0.48667204246574075,0.5577117517460041,121.57207268934985,7.33514491837833
mrpc,28,12,1.907465e-08,81.925,0.7982949110177847,0.017113932685992084,0.0002928866919806682,0.7751496732234955,0.8267692487973434,0.4867647058823529,0.02006812695143011,0.00040272971933871555,0.46078431372549017,0.5147058823529411,0.502985531143715,0.020351812575007917,0.0004141962750882504,0.475634844101575,0.5316909348624445,121.47957545060379,15.356973671705088
mrpc,28,14,1.907465e-08,5.120312,1.1377641489872565,0.015508800937168707,0.00024052290650872495,1.120042622089386,1.1595169374575982,0.3936274509803921,0.009505254622384973,9.034986543637091e-05,0.38235294117647056,0.40441176470588236,0.352940980355154,0.008619940749893574,7.43033785316758e-05,0.3387279872764153,0.3616790321675666,120.90298946087178,0.1800425208849437
mrpc,28,16,1.907465e-08,0.3200195,0.3858453904206936,0.0097723658672918,9.549913464420982e-05,0.3739611300138327,0.3971765155975635,0.819607843137255,0.009249001109859411,8.554402153018061e-05,0.803921568627451,0.8308823529411765,0.8201725392745077,0.009346088268829525,8.734936592875287e-05,0.803921568627451,0.830704598302154,121.58053654890796,6.629701914360427
mrpc,28,18,1.907465e-08,0.02000122,0.34387116495233316,0.007374625584865364,5.43851025169508e-05,0.3350761564305195,0.3531478915650111,0.8691176470588236,0.0050468775200916485,2.5470972702806432e-05,0.8602941176470589,0.875,0.8669280190557286,0.004806331708280653,2.3100824490024023e-05,0.8588780893883657,0.8724391123940105,121.08191343454214,7.895483877769179
mrpc,28,20,1.907465e-08,0.001250076,0.3445640534162521,0.01015642991584327,0.00010315306863543615,0.32572788573228395,0.3561276369369947,0.877450980392157,0.010850952755479735,0.00011774317570165325,0.8651960784313726,0.8970588235294118,0.8753784079405325,0.010935127954447144,0.00011957702338013139,0.8627999128033347,0.8950905296607657,121.12381274883565,0.7376073520083778
mrpc,28,22,1.907465e-08,7.812977e-05,0.3339102356766279,0.004845522000996268,2.3479083462138872e-05,0.3260236200518333,0.3408012748337709,0.8730392156862745,0.0039215686274509665,1.5378700499807656e-05,0.8676470588235294,0.8799019607843137,0.870288512210944,0.004111989710848576,1.690845938212456e-05,0.8651163952781273,0.8777671950429711,120.92738151550293,12.678370592829674
mrpc,28,24,1.907465e-08,4.88311e-06,0.34237757574480315,0.012594371187584281,0.00015861818561065311,0.31810691064366925,0.3528921137062403,0.871078431372549,0.009877177293926408,9.75586312956554e-05,0.8578431372549019,0.8872549019607843,0.8683483112224708,0.010260587498423731,0.00010527965581280936,0.8543296211218051,0.8850991515332197,121.52820917276236,7.728021677624352
mrpc,28,26,1.907465e-08,3.051944e-07,0.3384497781785635,0.01091657060734641,0.00011917151382517958,0.32260683236213833,0.3539450288965152,0.8691176470588236,0.008850720630033226,7.833525567089574e-05,0.8578431372549019,0.8848039215686274,0.8660565826011043,0.008953972359259536,8.017362101038379e-05,0.8555045484891193,0.8824438878925193,121.61736488342285,7.158211373913899
mrpc,28,28,1.907465e-08,1.907465e-08,0.3396957598913174,0.007115704351714006,5.063324842100163e-05,0.328584166100392,0.34633352063023126,0.8715686274509803,0.005923061751762024,3.5082660515186214e-05,0.8651960784313726,0.8823529411764706,0.8690413895193092,0.006015277198159522,3.618355977069787e-05,0.8624343368955015,0.8797794117647059,120.95281710991495,0.4115404922648411
mrpc,28,30,1.907465e-08,1.192166e-09,0.3406234006182506,0.00558900503690098,3.123697730250452e-05,0.33406202838971066,0.34848232767902887,0.8740196078431373,0.004545891419360623,2.066512879661654e-05,0.8700980392156863,0.8823529411764706,0.8712684741954728,0.005107239364497896,2.6083893926276868e-05,0.8663123439583472,0.8804175573703057,121.69769727266753,12.867860594696092
mrpc,28,32,1.907465e-08,7.451035e-11,0.3370400832822689,0.008039042928745674,6.462621121021582e-05,0.32408764786445177,0.3472013022177495,0.8764705882352942,0.00612254705725331,3.7485582468281165e-05,0.8651960784313726,0.8823529411764706,0.8738634992964507,0.0067446019299152215,4.548965519301613e-05,0.8612675267492284,0.8794452036870111,121.02123223818265,0.4760046555039226
mrpc,28,34,1.907465e-08,4.656897e-12,0.3400248446430151,0.007232506553824738,5.23091510511178e-05,0.3298644211429816,0.3524903408609904,0.8740196078431373,0.004545891419360623,2.066512879661654e-05,0.8700980392156863,0.8823529411764706,0.8715357597718155,0.005230078864945242,2.7353724933546908e-05,0.866698624094486,0.8810166501857445,121.41188841599686,10.097944100898104
mrpc,28,36,1.907465e-08,2.910561e-13,0.33753784450774005,0.00541986446016004,2.9374930766505885e-05,0.33069842423384005,0.34433628461108756,0.8705882352941178,0.00608317335587785,3.700499807766218e-05,0.8651960784313726,0.8823529411764706,0.8678858172720719,0.006409808608454448,4.108564639701674e-05,0.8616683834942779,0.8801034624694466,121.3618150124183,9.165487860524156
mrpc,28,38,1.907465e-08,1.8191e-14,0.3422406493471219,0.006123527869156802,3.749759356434005e-05,0.3366979993879795,0.35294252863297093,0.8700980392156863,0.007434191611815219,5.5267204921183766e-05,0.8602941176470589,0.8799019607843137,0.8677707641006827,0.00781974008995872,6.114833507450761e-05,0.857431949146247,0.8780828268260019,120.91853068425105,5.438317078237328
mrpc,28,40,1.907465e-08,1.136938e-15,0.339979634519953,0.009902417368138789,9.805786973281674e-05,0.32607944710896564,0.35569423981584036,0.8764705882352942,0.0073692629305749284,5.4306036139945784e-05,0.8676470588235294,0.8897058823529411,0.8739714168037306,0.0075512404261356735,5.702123197330567e-05,0.8647518382352942,0.8874462756417739,114.3749108681312,67.51270935647963
mrpc,28,42,1.907465e-08,7.105861e-17,0.34832453105885247,0.006030204253340617,3.636336333700726e-05,0.33916221602031815,0.35619144370922673,0.8676470588235293,0.0037970424962817675,1.4417531718569678e-05,0.8651960784313726,0.875,0.8651766938571053,0.00394605078607732,1.557131680630143e-05,0.8620572388690944,0.8727781009630922,121.56348778651311,7.494489092074541
mrpc,28,44,1.907465e-08,4.441163e-18,0.34273013681746445,0.007029302893452366,4.94110991678978e-05,0.33408572295537364,0.35293903287786704,0.8730392156862745,0.002858309752375137,8.169934640522817e-06,0.8700980392156863,0.8774509803921569,0.8701446804938202,0.00301026129159914,9.061673043700123e-06,0.866698624094486,0.8747702205882353,121.54285174149734,8.660118140238875
mrpc,28,46,1.907465e-08,2.775727e-19,0.3362293570947189,0.008335207764089247,6.947568847053367e-05,0.3249124987767293,0.3490772691483681,0.871078431372549,0.003982371766978398,1.5859284890426644e-05,0.8651960784313726,0.875,0.868279969342636,0.004341950580717875,1.8852534845396292e-05,0.8616683834942779,0.8727781009630922,120.77204264127292,11.307822506655615
mrpc,28,48,1.907465e-08,1.734829e-20,0.3390836651795185,0.0042361027444707934,1.794456646171299e-05,0.3346217099863749,0.3448181295624146,0.8769607843137255,0.008405111862491267,7.064590542099142e-05,0.8651960784313726,0.8872549019607843,0.8741285880951872,0.008905173122034364,7.930210833340326e-05,0.8616683834942779,0.8847886029411764,120.77561158400314,0.3121170005769697
mrpc,30,10,1.192166e-09,1310.8,0.7924411269334646,0.017645129903220407,0.00031135060930152303,0.7703231939902673,0.8167874790154971,0.48235294117647065,0.021276994523735996,0.0004527104959630916,0.45098039215686275,0.5171568627450981,0.5002729360579392,0.020370436047574842,0.00041495466476833655,0.4700980392156863,0.5334432914677917,120.97646273099458,9.901977186941417
mrpc,30,12,1.192166e-09,81.925,0.8224019032258255,0.018324687366047497,0.00033579416706338075,0.7902727012450879,0.8410460948944092,0.482843137254902,0.024263467981891346,0.0005887158785082665,0.45098039215686275,0.5220588235294118,0.4993417245549163,0.023902588326182576,0.0005713337286909596,0.46838273059609054,0.53800262846762,121.73843750586875,2.831055219767536
mrpc,30,14,1.192166e-09,5.120312,1.1221491992473602,0.02436975106275734,0.0005938847668607625,1.087673707650258,1.149534700008539,0.3872549019607844,0.014122412049890115,0.00019944252210688152,0.36764705882352944,0.4117647058823529,0.3387978541048509,0.02330708282460607,0.0005432201097930473,0.2975275632138377,0.36825476971904636,120.95934427701509,3.303685781185737
mrpc,30,16,1.192166e-09,0.3200195,0.398266877921728,0.009639761669935123,9.29250050531504e-05,0.38797130894202453,0.4116364218867742,0.8191176470588235,0.01907360437092521,0.0003638023836985774,0.7916666666666666,0.8480392156862745,0.8196737124605464,0.018767846944249086,0.0003522320789227597,0.7927051891170869,0.848650626784183,121.75697546738846,8.219854730191273
mrpc,30,18,1.192166e-09,0.02000122,0.3464797977358103,0.0057927532606686,3.355599033898669e-05,0.336292651696847,0.3541601844705068,0.8725490196078433,0.007103616052053621,5.046136101499387e-05,0.8627450980392157,0.8848039215686274,0.8699663668829354,0.007149351500884847,5.1113226883204413e-05,0.8608422059452793,0.8827562891228496,121.53679224161003,12.208371578483776
mrpc,30,20,1.192166e-09,0.001250076,0.34138354083093314,0.0076768103588834855,5.8933417286260795e-05,0.33192862885502666,0.3542944478014341,0.8696078431372548,0.0036021907982105427,1.2975778546712708e-05,0.8651960784313726,0.875,0.8671704623140402,0.0038889560123475456,1.5123978865974125e-05,0.8627999128033347,0.8727781009630922,121.24444337991568,0.4371833377925022
mrpc,30,22,1.192166e-09,7.812977e-05,0.34012086789768475,0.004601646999934052,2.1175155112002066e-05,0.3355139668744344,0.3472941234134711,0.8745098039215687,0.0036021907982105436,1.2975778546712712e-05,0.8676470588235294,0.8774509803921569,0.872160659957353,0.004032015791195847,1.625715134045267e-05,0.8643758541478875,0.8754349555940685,121.79733973283035,8.42533076891109
mrpc,30,24,1.192166e-09,4.88311e-06,0.34422378671857035,0.007512654264145005,5.6439974092576124e-05,0.33771793802197164,0.3586039119041883,0.8691176470588236,0.005716619504750275,3.2679738562091276e-05,0.8602941176470589,0.8774509803921569,0.8660293852548986,0.006349329284062604,4.0313982357454935e-05,0.8557945760184094,0.8751077734056736,120.91961823976956,3.130471076294078
mrpc,30,26,1.192166e-09,3.051944e-07,0.34165538262862427,0.010106069017727221,0.00010213263099106604,0.3219546973705292,0.3502650143435368,0.8681372549019608,0.009479940983242008,8.986928104575145e-05,0.8578431372549019,0.8848039215686274,0.8650959916294486,0.010012747388983964,0.00010025511027560518,0.8534841110644629,0.8827562891228496,121.73570669614351,2.406367582675584
mrpc,30,28,1.192166e-09,1.907465e-08,0.3422868636938242,0.008238128530597084,6.786676168663768e-05,0.33294910192489624,0.3535151444375515,0.8705882352941176,0.007812439926720218,6.1034217608612206e-05,0.8578431372549019,0.8774509803921569,0.8676633140176995,0.008250035411929951,6.80630842980982e-05,0.8539132602193419,0.8751077734056736,120.9519441311176,9.704764506030704
mrpc,30,30,1.192166e-09,1.192166e-09,0.3371731634036853,0.00501971536862094,2.5197542381969266e-05,0.3312963695766834,0.3457962836210544,0.8754901960784313,0.0060831733558778505,3.7004998077662184e-05,0.8651960784313726,0.8823529411764706,0.8732230675939429,0.006394466944713827,4.0889207507037785e-05,0.8624343368955015,0.8797794117647059,121.09472935016338,10.721932852016083
mrpc,30,32,1.192166e-09,7.451035e-11,0.3441385531081603,0.006143881191761522,3.774727609848098e-05,0.3333487579455742,0.34926052592121637,0.8671568627450981,0.007170950410944971,5.142252979623185e-05,0.8602941176470589,0.8799019607843137,0.8646460747845637,0.0073930387337145615,5.465702171820381e-05,0.857810818723456,0.8777671950429711,120.63415600703313,4.083714605994077
mrpc,30,34,1.192166e-09,4.656897e-12,0.3387244304785362,0.002456970481851011,6.03670394868719e-06,0.33408622013834804,0.34086888197522897,0.8720588235294118,0.00421682611129539,1.77816224529026e-05,0.8651960784313726,0.8774509803921569,0.8691560464867412,0.00415261444492076,1.7244206728164548e-05,0.8624343368955015,0.87442208717397,121.1298759167011,1.249956388241403
mrpc,30,36,1.192166e-09,2.910561e-13,0.3391122122796682,0.009062677490185241,8.213212329111026e-05,0.32581884442613673,0.3485030377140412,0.8764705882352942,0.006503185863441938,4.2291426374471054e-05,0.8651960784313726,0.8848039215686274,0.874028180500795,0.006839039323479387,4.6772458868097395e-05,0.8620572388690944,0.8827562891228496,121.6444730758667,11.090888695175185
mrpc,30,38,1.192166e-09,1.8191e-14,0.34020617122833546,0.005648192930686236,3.1902083382253976e-05,0.3329122473414128,0.3499819048895286,0.871078431372549,0.004273430336804567,1.8262206843521595e-05,0.8651960784313726,0.8774509803921569,0.8679307088656902,0.004004331257171479,1.603466881716052e-05,0.8620572388690944,0.8736931991935023,120.99251930530257,0.6642441997309836
mrpc,30,40,1.192166e-09,1.136938e-15,0.3414191270103821,0.006124931796908881,3.751478951678545e-05,0.33380079384033495,0.35192146553443027,0.8715686274509803,0.00768842506929317,5.911188004613568e-05,0.8602941176470589,0.8823529411764706,0.8688376437080002,0.007688941554405422,5.9119822227062465e-05,0.857431949146247,0.8794452036870111,121.73115840324988,10.225436971525173
mrpc,30,42,1.192166e-09,7.105861e-17,0.3417861780008444,0.0016398460375994903,2.689095027030749e-06,0.33973568434325546,0.3437028065896951,0.8745098039215685,0.011537845388176284,0.00013312187620146077,0.8578431372549019,0.8897058823529411,0.8716203740299789,0.011837815289040486,0.00014013387081744067,0.8543296211218051,0.8871377408928953,121.44959339728723,7.691205498893325
mrpc,30,44,1.192166e-09,4.441163e-18,0.3459715989346688,0.00387105998567645,1.4985105412705355e-05,0.34309127582953525,0.3535105720735513,0.8715686274509803,0.002941176470588225,8.650519031141807e-06,0.8676470588235294,0.875,0.8694377994950324,0.003092801839676723,9.565423219507724e-06,0.8651163952781273,0.8737330273474851,121.15971308488113,6.421605690525068
mrpc,30,46,1.192166e-09,2.775727e-19,0.33727858106677344,0.00857020409938262,7.344839830507465e-05,0.3262419978586527,0.3493853217134109,0.8715686274509803,0.004545891419360623,2.0665128796616543e-05,0.8651960784313726,0.8774509803921569,0.8692987024961599,0.00484342219680316,2.3458738576485545e-05,0.8624343368955015,0.8757519695939994,121.6301807990441,2.6236677927408465
mrpc,30,48,1.192166e-09,1.734829e-20,0.340271237005408,0.005961100471566788,3.5534718832113776e-05,0.3328320146180116,0.3495839865734944,0.8735294117647058,0.0019607843137254832,3.844675124951915e-06,0.8700980392156863,0.875,0.870742520436729,0.0023287694370593697,5.423167090981813e-06,0.8670733392738544,0.8731066156760428,121.01407601283147,11.703399510250268
mrpc,32,10,7.451035e-11,1310.8,0.7933457603821388,0.023817970521276707,0.0005672957197524062,0.7607285540837508,0.8292537446205432,0.4950980392156863,0.015267070100389654,0.00023308342945021175,0.48284313725490197,0.5245098039215687,0.5121439074760588,0.015142793520532851,0.0002293041956054917,0.49844329886187905,0.5409908584760437,121.08770333803616,0.4596719436018842
mrpc,32,12,7.451035e-11,81.925,0.8123307773700127,0.012916960633859557,0.00016684787201667748,0.8021460427687719,0.8371847661641928,0.48578431372549014,0.0202943544553769,0.00041186082276047624,0.4485294117647059,0.5098039215686274,0.500602422809442,0.019837904788793864,0.0003935424664092505,0.4639430507190575,0.5233044037287047,120.9305928303645,11.455372314506576
mrpc,32,14,7.451035e-11,5.120312,1.1687122079042287,0.017620199315708778,0.0003104714239253041,1.147686657997278,1.1963361318294818,0.3700980392156863,0.0034662097116987655,1.201460976547484e-05,0.36519607843137253,0.375,0.31905852657164857,0.008370650824738986,7.006779522970345e-05,0.3097256549678695,0.33459067411324217,121.71928332402156,16.193724821448875
mrpc,32,16,7.451035e-11,0.3200195,0.3992786997785935,0.018305443560271552,0.00033508926393828724,0.3694357860546846,0.42414896132854313,0.8284313725490197,0.016478172856834904,0.00027153018069973054,0.8112745098039216,0.8553921568627451,0.8287506484987324,0.016676394779631756,0.0002781021428461293,0.8106689734717416,0.8558324044125261,121.30992045769327,2.248911291705163
mrpc,32,18,7.451035e-11,0.02000122,0.3454795165417286,0.008526913042272493,7.270824603047674e-05,0.335272173755444,0.358992081708633,0.8715686274509803,0.0055024373334910705,3.0276816608996325e-05,0.8651960784313726,0.8774509803921569,0.8699211581543056,0.005339816977542427,2.8513645353650344e-05,0.863829735374739,0.8760590106101505,120.7875160070566,6.390794422275333
mrpc,32,20,7.451035e-11,0.001250076,0.338431939138816,0.002717226342306341,7.383318995323495e-06,0.3338372850647339,0.3416818274328342,0.8696078431372548,0.006083173355877849,3.700499807766217e-05,0.8602941176470589,0.8774509803921569,0.8671029249730825,0.006372290249877077,4.060608302867845e-05,0.857431949146247,0.8754349555940685,121.38371834388147,8.63329545316677
mrpc,32,22,7.451035e-11,7.812977e-05,0.34139682329618015,0.006377831307018172,4.067673218078112e-05,0.3301654068323282,0.3477153950012647,0.871078431372549,0.002941176470588225,8.650519031141807e-06,0.8676470588235294,0.875,0.8679834743352298,0.0033234859633220534,1.1045558948398717e-05,0.8635886551289826,0.8724391123940105,120.84216888134297,0.36391117295938524
mrpc,32,24,7.451035e-11,4.88311e-06,0.3387376315605182,0.013179255231108387,0.0001736927684466978,0.3235852529223149,0.36272650140409285,0.875,0.006003651330350905,3.6043829296424196e-05,0.8651960784313726,0.8823529411764706,0.8727680390784911,0.006241492569760464,3.895622949837508e-05,0.8627999128033347,0.8807218908102393,121.59497554485613,11.99350654875003
mrpc,32,26,7.451035e-11,3.051944e-07,0.34218771681189536,0.012315122970743574,0.000151662253784536,0.32387899378171336,0.35385431750462604,0.8735294117647058,0.0019607843137254832,3.844675124951914e-06,0.8700980392156863,0.875,0.871039146299661,0.001970215813819961,3.881750353026251e-06,0.8674367246447561,0.8727781009630922,121.42371581150935,8.115317209665909
mrpc,32,28,7.451035e-11,1.907465e-08,0.34055030199770747,0.010878320691439734,0.00011833786106580586,0.3215098080153649,0.35299873266082543,0.8759803921568627,0.006315734669963274,3.98885044213761e-05,0.8700980392156863,0.8872549019607843,0.8732600826990374,0.006951762608479719,4.832700336465675e-05,0.866698624094486,0.8856918120264794,121.06614112854004,6.233124437452309
mrpc,32,30,7.451035e-11,1.192166e-09,0.3392738858667704,0.00709773998327961,5.037791287024604e-05,0.3313710633665323,0.35040948898173296,0.8740196078431373,0.0050468775200916485,2.5470972702806432e-05,0.8651960784313726,0.8799019607843137,0.8717141206057416,0.005002735694841738,2.5027364432443654e-05,0.8627999128033347,0.8774415001432649,121.30468992086557,1.5050742105272852
mrpc,32,32,7.451035e-11,7.451035e-11,0.33783424413548063,0.006610519258491077,4.369896486688142e-05,0.32878436835912556,0.3485140963815726,0.8764705882352942,0.005716619504750274,3.267973856209127e-05,0.8676470588235294,0.8823529411764706,0.8739094732729441,0.00568311679698632,3.2297816528188046e-05,0.8651163952781273,0.8801034624694466,120.85847304417537,12.008984906965994
