task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,2,81280,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,3,81280,0,0.0000,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,4,81280,0,0.0000,21,0.0258,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9742,0.0258,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,5,81280,0,0.0000,45,0.0554,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9446,0.0554,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,6,81280,0,0.0000,29,0.0357,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9643,0.0357,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,7,81280,0,0.0000,7,0.0086,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9914,0.0086,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,8,81280,0,0.0000,2542,3.1275,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.8725,3.1275,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,9,81280,0,0.0000,17300,21.2844,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1403,78.5753,21.2844,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,10,81280,0,0.0000,22328,27.4705,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0696,69.4599,27.4705,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,11,81280,0,0.0000,35918,44.1905,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1877,52.6218,44.1905,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_var,LN₁ Variance,AGG,975360,0,0.0000,78190,8.0165,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5331,91.4503,8.0165,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,0,81280,0,0.0000,81280,100.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,1,81280,0,0.0000,81280,100.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,2,81280,0,0.0000,81280,100.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,3,81280,0,0.0000,81280,100.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,4,81280,0,0.0000,81259,99.9742,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0258,99.9742,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,5,81280,0,0.0000,81235,99.9446,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0554,99.9446,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,6,81280,0,0.0000,81251,99.9643,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,99.9643,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,7,81280,0,0.0000,81273,99.9914,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,99.9914,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,8,81280,0,0.0000,78738,96.8725,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1275,96.8725,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,9,81280,0,0.0000,63980,78.7156,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.2844,78.7156,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,10,81280,0,0.0000,58952,72.5295,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.4705,72.5295,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,11,81280,0,0.0000,45362,55.8095,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.1905,55.8095,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln1_invstd,LN₁ 1/σ,AGG,975360,0,0.0000,897170,91.9835,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0165,91.9835,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),0,81280,0,0.0000,81279,99.9988,81004,99.6604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.3383,99.6604,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),1,81280,0,0.0000,81280,100.0000,81160,99.8524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1476,99.8524,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),2,81280,0,0.0000,81280,100.0000,81125,99.8093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1907,98.2468,1.5625,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),3,81280,0,0.0000,81278,99.9975,80152,98.6122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,1.3853,97.0497,1.5625,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),4,81280,0,0.0000,81280,100.0000,81241,99.9520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0480,98.3895,1.5625,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),5,81280,0,0.0000,81280,100.0000,81242,99.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0468,98.3907,1.5625,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),6,81280,0,0.0000,81280,100.0000,81266,99.9828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,98.4203,1.5625,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),7,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3393,0.6607,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),8,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.6786,1.3214,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),9,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.8947,2.4520,0.6533,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),10,81280,0,0.0000,81280,100.0000,80230,98.7082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2918,95.5143,0.4158,2.7781,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),11,81280,0,0.0000,81280,100.0000,81279,99.9988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,99.9803,0.0185,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_mean_sum,LN₂ Σxᵢ (mean sum),AGG,975360,0,0.0000,975357,99.9997,972539,99.7108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.2889,98.3681,1.0567,0.2859,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,0,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0325,97.9675,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,1,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4993,95.5007,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,2,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1735,93.2640,1.5625
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,3,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2675,91.1700,1.5625
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,4,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2864,89.1511,1.5625
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,5,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2190,73.2185,1.5625
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,6,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.6309,23.8066,1.5625
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,7,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.7419,33.4769,0.7812
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,8,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2498,38.4264,1.3238
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,9,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2795,10.6582,3.0623
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,10,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0620,9.7601,3.1779
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,11,81280,0,0.0000,81280,100.0000,81280,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3526,81.6474,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var_sum,LN₂ Σ(xᵢ−μ)²,AGG,975360,0,0.0000,975360,100.0000,975360,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.1496,61.5040,1.3465
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,0,81280,0,0.0000,81278,99.9975,284,0.3494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,99.6481,0.3494,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,1,81280,0,0.0000,81121,99.8044,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1956,99.8044,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,2,81280,0,0.0000,81229,99.9373,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0627,98.3748,1.5576,0.0049,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,3,81280,0,0.0000,81104,99.7835,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2165,98.2210,1.5625,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,4,81280,0,0.0000,80725,99.3172,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6828,97.7547,1.5625,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,5,81280,0,0.0000,79964,98.3809,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6191,96.8184,1.5625,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,6,81280,0,0.0000,80147,98.6061,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3939,97.0436,1.5625,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,7,81280,0,0.0000,58055,71.4259,1270,1.5625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5741,69.8634,1.5625,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,8,81280,0,0.0000,48712,59.9311,1854,2.2810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0689,57.6501,2.2810,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,9,81280,0,0.0000,35254,43.3735,2511,3.0893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.6265,40.2842,0.6102,1.5834,0.8957,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,10,81280,0,0.0000,37677,46.3546,2588,3.1841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.6454,43.1705,0.0738,0.7210,2.3893,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,11,81280,0,0.0000,78033,96.0052,2,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9948,96.0027,0.0025,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_var,LN₂ Variance,AGG,975360,0,0.0000,823299,84.4098,14859,1.5234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5902,82.8863,1.0573,0.1924,0.2737,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,0,81280,0,0.0000,2,0.0025,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9975,0.0025,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,1,81280,0,0.0000,159,0.1956,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.8044,0.1956,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,2,81280,0,0.0000,51,0.0627,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0049,99.9323,0.0627,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,3,81280,0,0.0000,176,0.2165,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7835,0.2165,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,4,81280,0,0.0000,555,0.6828,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3172,0.6828,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,5,81280,0,0.0000,1316,1.6191,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.3809,1.6191,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,6,81280,0,0.0000,1133,1.3939,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.6061,1.3939,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,7,81280,0,0.0000,23225,28.5741,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.4259,28.5741,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,8,81280,0,0.0000,32568,40.0689,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9311,40.0689,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,9,81280,0,0.0000,46026,56.6265,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4791,40.8944,56.6265,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,10,81280,0,0.0000,43603,53.6454,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1102,43.2443,53.6454,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,11,81280,0,0.0000,3247,3.9948,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.0052,3.9948,0.0000,0.0000,0.0000,0.0000
wnli,bert,textattack/bert-base-uncased-WNLI,ln2_invstd,LN₂ 1/σ,AGG,975360,0,0.0000,152061,15.5902,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4662,83.9436,15.5902,0.0000,0.0000,0.0000,0.0000
