episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
25401,37.87975543262033,40.85064957033629,3,0.34127774834632874,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,7,0.13,0.7683333333333333,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.924095881390166,0.09764583091106148,-1
25402,37.22947293848646,40.19625869930802,3,0.3363804817199707,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.13,0.7683333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9257795225068627,0.09300724506763564,-1
25403,42.047907508973914,44.84756097560975,3,0.34679698944091797,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14319,True,12,1,radius1|validation_required,False,7,0.13,0.7683333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.922045537453071,0.09789342795706497,23937
25404,38.23035829973901,41.20081196292036,3,0.340154230594635,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9142094593820159,0.10685404237375601,-1
25405,42.05663867225275,44.84756097560975,3,0.34058433771133423,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14303,True,12,1,radius1|validation_required,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9210375963971722,0.09882926628868362,23560
25406,37.53043985045478,40.500649570336286,3,0.3463659882545471,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9141506313450888,0.10872999704142129,-1
25407,37.87985246080929,40.85064957033629,3,0.3435375988483429,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9184244539623831,0.10241581479755114,-1
25408,42.06218234268599,44.84756097560975,3,0.335140585899353,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14285,True,12,1,radius1|validation_required,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9147411533403228,0.10788692776628613,25258
25409,37.775452364472194,40.7436572823337,3,0.34474706649780273,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9207819659695957,0.0984119669599623,-1
25410,42.21285977398336,45.0,3,0.34009307622909546,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14289,True,12,1,radius1|cached_reward_hit|validation_required,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.925210459933075,0.095186066151924,25258
25411,37.53376479465874,40.501136748088506,3,0.33843672275543213,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,7,0.13166666666666665,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.91962493141649,0.10011294889708626,-1
25412,37.38198668716147,40.348535331114185,3,0.341028094291687,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,8,0.13333333333333333,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9196054344828282,0.10214842958731574,-1
25413,38.23458355324051,41.2011367480885,3,0.34447181224823,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,8,0.13333333333333333,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9156457704567216,0.1094761692679329,-1
25414,37.57407829053196,40.545609128971726,3,0.3486000895500183,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,8,0.13333333333333333,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.920348332031685,0.09916890809498269,-1
25415,37.52880668856803,40.50032478516815,3,0.3364636301994324,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,12,1,radius1,False,8,0.13333333333333333,0.77,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9224572427453569,0.09941312262973052,-1
25416,41.8900048392761,44.69512195121951,3,0.3346420228481293,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14339,True,12,1,radius1|cached_reward_hit,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9220929747638946,0.09903225600115363,23180
25417,37.7238486033291,40.69739858302568,3,0.3419221043586731,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14781,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9234355308589876,0.09806217662535834,-1
25418,37.57791069467156,40.54625869930802,3,0.3346814513206482,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9225353666453294,0.0981787569323803,-1
25419,37.73225559009947,40.699022508866406,3,0.3389247953891754,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9221091422172214,0.09727755743311615,-1
25420,37.72905690955749,40.69837293853011,3,0.33666282892227173,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,8,0.13166666666666665,0.7716666666666666,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9191258572050444,0.10030941724395602,-1
25421,37.37587209729619,40.3478857607779,3,0.3401797413825989,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,12,1,radius1,False,8,0.13166666666666665,0.7716666666666666,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9210829901213757,0.09886371527424365,-1
25422,37.733525127787715,40.699022508866406,3,0.34707415103912354,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,8,0.13166666666666665,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9247104399702571,0.09213880794424473,-1
25423,-3.3175380162299666,-0.5243902439024385,1,0.3513243794441223,0.0,0.85546875,0.85546875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1,False,8,0.13166666666666665,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9181868982809998,0.10566798563179698,23560
25424,42.06469317867189,44.84756097560975,3,0.33802664279937744,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14279,True,12,1,radius1|validation_required,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9207682961393039,0.10034123980544546,25156
25425,41.74880154924848,44.54268292682927,3,0.34238511323928833,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14313,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9218477652852402,0.09669269021388766,23126
25426,37.22664840994435,40.195609128971725,3,0.3414663076400757,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9224854072359513,0.09996471575668547,-1
25427,37.72891244997756,40.698535331114186,3,0.3412318527698517,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,8,0.13,0.7733333333333333,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9192744688475608,0.09910900393856827,-1
25428,17.82035144193635,20.61318080074766,2,0.34275082498788834,0.013490199348806398,0.8701171875,0.8701171875,0.00845727933383241,0.00845727933383241,0.0,0.0,0.003490199348806398,0.0057216382767318,59,0,14311,True,12,1,radius1|validation_required,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9105910507331522,0.11705008285280932,23560
25429,37.38320434841236,40.349022508866405,3,0.3395083248615265,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9233136834659851,0.09822821680989478,-1
25430,42.05057553481534,44.84756097560975,3,0.33584141731262207,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14315,True,12,1,radius1|validation_required,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9245800951861853,0.0939100620924499,23189
25431,37.88338712125526,40.85113674808851,3,0.33796706795692444,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9189328340343529,0.10230265799492617,-1
25432,42.057319773264446,44.84756097560975,3,0.3429470360279083,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14297,True,12,1,radius1|validation_required,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9187801328812815,0.10059304963640521,25347
25433,41.904286398657725,44.69512195121951,3,0.332609087228775,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14299,True,12,1,radius1|validation_required,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9164567391490793,0.1031633577790139,25345
25434,42.218286445519006,45.0,3,0.33846890926361084,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14281,True,12,1,radius1|cached_reward_hit|validation_required,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9183039470217266,0.10265287259062057,25133
25435,37.42709394940673,40.393982067501845,3,0.3426802158355713,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,9,0.13,0.7716666666666666,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9200209377105857,0.1024636177125907,-1
25436,42.20680284651969,45.0,3,0.34060096740722656,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14303,True,12,1,radius1|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9192308577022916,0.10486744717118329,24628
25437,37.88574224266025,40.85129914067257,3,0.3375067710876465,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9230625212474498,0.0965319021594767,-1
25438,38.12678494624841,41.094144460085914,3,0.3443151116371155,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9230622499739664,0.09547511685702624,-1
25439,42.063649353495904,44.84756097560975,3,0.3327072262763977,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14285,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9179116123148029,0.10193228143907994,23341
25440,37.53519015642833,40.501461533256645,3,0.33549851179122925,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9145637972955484,0.103712209784751,-1
25441,37.38248445968823,40.34886011628233,3,0.34240013360977173,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9214126865775819,0.09756317193651466,-1
25442,42.04665081184186,44.84756097560975,3,0.3236202597618103,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14323,True,12,1,radius1|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9201993729177809,0.10162026570496731,23423
25443,37.52675379397561,40.5,3,0.33696722984313965,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,2,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9234091983657532,0.09600104736277727,-1
25444,42.04976083372691,44.84756097560975,3,0.33055031299591064,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14321,True,12,1,radius1|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9208375869022906,0.09884797406442969,23223
25445,37.380488741113275,40.348535331114185,3,0.3483975827693939,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9222363889198886,0.09776794074230695,-1
25446,42.04907878440069,44.84756097560975,3,0.33485376834869385,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14323,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9198346006510976,0.10051804278477378,23126
25447,38.23325238634438,41.200974355504435,3,0.33552345633506775,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.930310414061058,0.08733981704825844,-1
25448,37.531061821207715,40.50048717775221,3,0.3405244052410126,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,11,0.13333333333333333,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9220659274074604,0.09915598660169407,-1
25449,37.57800140754429,40.546096306723946,3,0.3371104300022125,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,11,0.13333333333333333,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9190605314346741,0.10015143277149363,-1
25450,37.72833585775555,40.69821054594605,3,0.3419508934020996,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,11,0.13333333333333333,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9153846117872414,0.10550822832793129,-1
25451,37.88364881730547,40.85113674808851,3,0.33793261647224426,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,11,0.13333333333333333,0.765,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9191372653295281,0.10188023794695468,-1
25452,42.0605457050774,44.84756097560975,3,0.35155004262924194,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14291,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9250663946629567,0.09513893261727839,24027
25453,-2.998857941359783,-0.2195121951219508,1,0.3463572859764099,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9245064791232048,0.0944555634828545,25133
25454,37.7242866066082,40.697560975609754,3,0.3414914011955261,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14779,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9245271717129596,0.0953905934886033,-1
25455,37.578471655073855,40.546421091892086,3,0.33686989545822144,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,11,0.13166666666666665,0.7666666666666667,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.919202368420229,0.09690446805074134,-1
25456,37.88483617557303,40.851461533256646,3,0.3428536057472229,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,11,0.13166666666666665,0.765,0,0,0,0,0,15,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9194433668420657,0.10072203841081169,-1
25457,37.88350725622215,40.85113674808851,3,0.3361148238182068,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,11,0.13166666666666665,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9214013909030325,0.10106117074640114,-1
25458,-3.0072081596134,-0.2195121951219508,1,0.3462192416191101,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14291,True,12,1,radius1,False,11,0.13166666666666665,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9208400930274805,0.0998496060517009,23989
25459,42.0599755094503,44.84756097560975,3,0.33039039373397827,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14293,True,12,1,radius1|validation_required,False,11,0.13166666666666665,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.918250134338673,0.10497119324102011,24371
25460,42.0524136066873,44.84756097560975,3,0.3242378532886505,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14313,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9221664901003946,0.09943115737344423,24058
25461,-3.1893519455601864,-0.2195121951219508,1,0.3409431576728821,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,11,0.13,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9222547914941209,0.09900871230107187,-1
25462,42.057319773264446,44.84756097560975,3,0.3429470360279083,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14297,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9192971310545069,0.10334657242134089,25432
25463,42.21242074116518,45.0,3,0.3344969153404236,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14291,True,12,1,radius1|cached_reward_hit|validation_required,False,11,0.13,0.765,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9255382071681818,0.09413539669361803,24371
25464,41.90764725698825,44.69512195121951,3,0.33356478810310364,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14293,True,12,1,radius1,False,11,0.135,0.7583333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9181150166063251,0.10434807646175413,24499
25465,17.9826718098437,20.770529022938817,2,0.33839520812034607,0.01049558869024774,0.8720703125,0.8720703125,0.005074367600299445,0.005074367600299445,0.0,0.0,0.0004955886902477391,0.0008124404758159657,59,0,14291,True,12,1,radius1|validation_required,False,11,0.135,0.7583333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9193236794657568,0.10499660004238597,25173
25466,42.05039350190034,44.84756097560975,3,0.34099453687667847,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14313,True,12,1,radius1|validation_required,False,11,0.135,0.7583333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9171219543668845,0.10580786376624679,24158
25467,17.80672804648158,20.611792273408003,2,0.3350491374731064,0.01433720102599641,0.8701171875,0.8701171875,0.006974051199748877,0.006974051199748877,0.0,0.0,0.0043372010259964105,0.007110165616387558,59,0,14341,True,12,1,radius1|validation_required,False,11,0.135,0.7583333333333333,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9205479024423808,0.10086085422691733,23142
25468,42.20976324983342,45.0,3,0.3328776955604553,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14297,True,12,1,radius1|validation_required,False,11,0.135,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.916462466713926,0.10416846246632894,25433
25469,-3.0036957815334966,-0.2195121951219508,1,0.328454852104187,0.0,0.859375,0.859375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14283,True,12,1,radius1,False,11,0.135,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9201924097100824,0.10105310871328448,25360
25470,37.2300844153975,40.19642109189209,3,0.33005598187446594,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,11,0.135,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9163235245412524,0.10461246379592948,-1
25471,42.20149258222753,45.0,3,0.3369429111480713,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14317,True,12,1,radius1|validation_required,False,11,0.135,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.920837085767879,0.10080198930269836,24158
25472,42.215332835300174,45.0,3,0.32070279121398926,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14285,True,12,1,radius1|validation_required,False,12,0.13166666666666665,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9236558263606433,0.10087897529772405,25398
25473,42.04612746138319,44.84756097560975,3,0.354841947555542,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14329,True,12,1,radius1|cached_reward_hit|validation_required,False,12,0.13166666666666665,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9199548589272247,0.0999350059138693,23514
25474,42.197908591036594,45.0,3,0.3421180844306946,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14331,True,12,1,radius1|validation_required,False,12,0.13166666666666665,0.755,0,0,0,0,0,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9169279502332198,0.10296519212372222,23485
25475,42.20642991650009,45.0,3,0.35212552547454834,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14303,True,12,1,radius1|validation_required,False,12,0.13166666666666665,0.755,0,0,32,0,1,15,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9244734185493932,0.0953855015604236,25468
